id,split,label,challenge,n_sets,min_pages,max_pages,has_sentence_only_set,modality_summary,set_pages,strict_multi_article,lenient_multi_article,has_sentence_only_multi_page_set
21539,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
5305,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
22120,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
33383,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
55484,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
36747,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
66871,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
67570,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
94815,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
19077,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
95236,train,SUPPORTS,Other,1,2,2,1,sentence-only,2,1,1,1
77088,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
16577,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
63108,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
20369,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
43815,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
73395,train,SUPPORTS,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
49161,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
88050,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
34058,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
32801,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
94323,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
58678,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
36757,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
18829,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
48886,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
61417,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48624,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
49522,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
90242,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
66077,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
61258,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
78189,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
59174,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
19869,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
43990,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
49584,train,NOT ENOUGH INFO,Entity Disambiguation,1,3,3,1,sentence-only,3,1,1,1
55577,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
78062,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
33117,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
32122,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
68267,train,REFUTES,Other,3,1,1,0,table-only|table-only|table-only,1|1|1,0,0,0
83301,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
41519,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
7478,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
92533,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
30773,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
8667,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
9475,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
95412,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
90195,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
73001,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
4982,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
42984,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
95308,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
44616,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
15718,train,SUPPORTS,Combining Tables and Text,2,2,2,1,sentence-only|mixed,2|2,1,1,1
38891,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52903,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
28626,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
43154,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
77429,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
71521,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
41032,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
51422,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
24284,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
77734,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
66934,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
68681,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
33440,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
72506,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
5269,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
31378,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,table-only,2,1,1,0
22752,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
27690,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
49090,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
32143,train,NOT ENOUGH INFO,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
63106,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
45837,train,SUPPORTS,Search terms not in claim,1,2,2,1,sentence-only,2,1,1,1
29662,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
75924,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
39026,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
58180,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
86476,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
54310,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
84966,train,REFUTES,Numerical Reasoning,2,1,1,1,sentence-only|table-only,1|1,0,0,0
27216,train,REFUTES,Other,1,2,2,0,mixed,2,1,1,0
20994,train,REFUTES,Other,1,2,2,0,table-only,2,1,1,0
37458,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
36922,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
42798,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
59725,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
22412,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
20486,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
63317,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
30086,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
24651,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
13608,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
5666,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
85542,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
1506,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
48361,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
28724,train,SUPPORTS,Other,2,1,1,0,mixed|table-only,1|1,0,0,0
87347,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
95218,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
19996,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
77555,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
52759,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
71112,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
92344,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
63015,train,REFUTES,Other,2,2,2,1,sentence-only|sentence-only,2|2,1,1,1
3847,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
48523,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
42308,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
80734,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
36329,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
19366,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
69114,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
6052,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
46194,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
85273,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
87375,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
20139,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
73654,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
22020,train,SUPPORTS,Combining Tables and Text,2,1,1,0,table-only|mixed,1|1,0,0,0
9295,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38765,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
23769,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
44749,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
88294,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
11524,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
9473,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
88429,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
7566,train,REFUTES,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
29306,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
92032,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
50345,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
41828,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
8722,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
59667,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
32884,train,SUPPORTS,Multi-hop Reasoning,2,2,2,0,mixed|mixed,2|2,1,1,0
27370,train,SUPPORTS,Multi-hop Reasoning,2,2,2,0,mixed|mixed,2|2,1,1,0
78161,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
51246,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
72884,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
14339,train,REFUTES,Multi-hop Reasoning,3,1,1,1,sentence-only|sentence-only|sentence-only,1|1|1,0,0,0
41713,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
29410,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
63294,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
85236,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
79332,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
69131,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
48845,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
70568,train,REFUTES,Other,3,1,1,1,sentence-only|sentence-only|table-only,1|1|1,0,0,0
59900,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
66235,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
22309,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
19944,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
14319,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
82328,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
14291,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
74708,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
72465,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
17189,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
40977,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
9523,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
57875,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
20807,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
15870,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
7578,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52440,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
29084,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
85172,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
59858,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52512,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61138,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
36331,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
77554,train,SUPPORTS,Entity Disambiguation,1,2,2,0,mixed,2,1,1,0
70915,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
17597,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
58273,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
84411,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
60184,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
72267,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
48258,train,SUPPORTS,Combining Tables and Text,1,2,2,0,table-only,2,1,1,0
50803,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
33533,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
17781,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
14548,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
42864,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
82814,train,SUPPORTS,Other,1,2,2,1,sentence-only,2,1,1,1
58378,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
65447,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
43263,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
95307,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
84715,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
25714,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
83444,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
17706,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
25311,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
19643,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
20651,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
40196,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
49953,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
71004,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
46247,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61789,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
57888,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
2553,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
47346,train,NOT ENOUGH INFO,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
16435,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
84201,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
61549,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
68595,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
38154,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
69324,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
78850,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
43494,train,SUPPORTS,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
94162,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
25136,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
35802,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
1178,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
81374,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
83658,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61534,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
35157,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
53558,train,REFUTES,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
29235,train,NOT ENOUGH INFO,Other,1,1,1,0,table-only,1,0,0,0
86531,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
77741,train,REFUTES,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
22610,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
24005,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
35056,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
42605,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
24871,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
73519,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
25470,train,SUPPORTS,Multi-hop Reasoning,1,3,3,1,sentence-only,3,1,1,1
75228,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
38033,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
19175,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
13467,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48925,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
86365,train,REFUTES,Entity Disambiguation,1,1,1,0,table-only,1,0,0,0
83453,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
75895,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
16819,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
37090,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
40585,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
91835,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
26176,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
67612,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
63236,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
36598,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
40670,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
28369,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
30203,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
43173,train,SUPPORTS,Combining Tables and Text,2,1,1,1,mixed|sentence-only,1|1,0,0,0
43336,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
81456,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
48173,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
36254,train,NOT ENOUGH INFO,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
42328,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
17073,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
42330,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
22156,train,SUPPORTS,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
57352,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
5337,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
21645,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
9369,train,REFUTES,Other,3,1,1,1,mixed|sentence-only|sentence-only,1|1|1,0,0,0
86344,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
15462,train,SUPPORTS,Other,2,1,1,1,sentence-only|mixed,1|1,0,0,0
9898,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
90358,train,SUPPORTS,Other,1,2,2,0,mixed,2,1,1,0
31240,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
93273,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
91752,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
22723,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
5116,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
4766,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
56071,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
65339,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
23653,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
90859,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
20208,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
50278,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
63240,train,SUPPORTS,Search terms not in claim,1,1,1,0,mixed,1,0,0,0
9379,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
30210,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
12442,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
70298,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
82788,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
28147,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
57958,train,SUPPORTS,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
540,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
71950,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
91795,train,SUPPORTS,Multi-hop Reasoning,2,2,2,1,sentence-only|mixed,2|2,1,1,1
39524,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
33653,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
73323,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
52850,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
93410,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
22756,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
64883,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
35712,train,REFUTES,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
26186,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
81578,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
3705,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
78374,train,SUPPORTS,Entity Disambiguation,1,1,1,0,table-only,1,0,0,0
92051,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
6419,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
77556,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
18424,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
18278,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
12231,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
31684,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
29579,train,SUPPORTS,Multi-hop Reasoning,1,3,3,1,sentence-only,3,1,1,1
66155,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
23034,train,REFUTES,Other,1,2,2,0,mixed,2,1,1,0
31067,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
64526,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
51303,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
20224,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
45539,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
70338,train,SUPPORTS,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
8303,train,SUPPORTS,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
2236,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
21043,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
12690,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
60814,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
18928,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
34455,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
88480,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
24553,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
89251,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
37124,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
42623,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
14668,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
93447,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
62993,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
82475,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
72820,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
51915,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
47870,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
24812,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
3605,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
74805,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
